order_line_id,order_id,customer_id,product_id,quantity,unit_price,order_ts,status,coupon_code
L0003909,O002321,C00484,P0074,2,156.41,2026-05-28 23:34:39,cancelled,FESTIVE20
L0003910,O002322,C00722,P0029,1,266.76,2026-05-03 04:38:55,returned,
L0003911,O002323,C00453,P0023,3,383.08,2026-03-20 07:36:44,completed,
L0003912,O002323,C00453,P0190,1,40.05,2026-03-20 07:36:44,completed,
L0003913,O002324,C00035,P0184,1,233.55,2026-06-13 20:46:43,completed,
L0003914,O002325,C00258,P0145,2,33.41,2026-02-13 08:18:16,completed,WELCOME15
L0003915,O002325,C00258,P0065,1,140.72,2026-02-13 08:18:16,completed,
L0003916,O002326,C00475,P0082,1,210.85,2026-06-05 05:58:56,completed,
L0003917,O002327,C00520,P0049,1,328.59,2026-04-18 10:42:30,COMPLETED,SAVE10
L0003918,O002327,C00520,P0004,1,89.69,2026-04-18 10:42:30,COMPLETED,
L0003919,O002327,C00520,P0171,1,326.12,2026-04-18 10:42:30,COMPLETED,
L0003920,O002328,C00749,P0106,1,139.53,2026-04-21 15:59:28,completed,
L0003921,O002329,C00317,P0057,1,22.09,2026-04-21 00:15:18,completed,
L0003922,O002329,C00317,P0091,1,107.19,2026-04-21 00:15:18,completed,WELCOME15
L0003923,O002330,C00542,P0031,1,356.97,2026-03-27 02:21:18,cancelled,FESTIVE20
L0003924,O002331,C00997,P0146,1,19.04,2026-01-27 16:23:06,cancelled,SAVE10
L0003925,O002332,C00580,P0164,3,354.25,2026-03-19 13:20:50,COMPLETED,
L0003926,O002332,C00580,P0115,2,185.96,2026-03-19 13:20:50,COMPLETED,
L0003927,O002333,C00864,P0041,1,49.51,2026-04-24 08:33:16,cancelled,
L0003928,O002334,C00750,P0051,1,83.38,2026-03-11 11:30:58,returned,
L0003929,O002334,C00750,P0102,1,59.72,2026-03-11 11:30:58,returned,
L0003930,O002334,C00750,P0037,3,50.23,2026-03-11 11:30:58,returned,
L0003931,O002335,C00190,P0046,1,76.23,2026-05-28 15:02:34,completed,
L0003932,O002336,C00635,P0156,1,104.41,2026-02-12 20:48:09,completed,SAVE10
L0003933,O002336,C00635,P0184,-1,233.55,2026-02-12 20:48:09,completed,
L0003934,O002337,C00920,P0085,1,306.87,2026-02-18 08:01:29,completed,
L0003935,O002337,C00920,P0120,1,398.32,2026-02-18 08:01:29,completed,
L0003936,O002338,C00673,P0113,1,319.88,2026-03-25 15:25:29,cancelled,
L0003937,O002339,C00442,P0002,1,244.41,2026-04-13 19:19:44,returned,
L0003938,O002339,C00442,P0105,1,242.65,2026-04-13 19:19:44,returned,SAVE10
L0003939,O002339,C00442,P0005,1,281.95,2026-04-13 19:19:44,returned,SAVE10
L0003940,O002340,C00343,P0038,1,94.69,2026-06-14 05:36:30,completed,
L0003941,O002340,C00343,P0189,2,48.25,2026-06-14 05:36:30,completed,FESTIVE20
L0003942,O002341,C00969,P0015,2,51.65,2026-03-23 13:58:34,cancelled,
L0003943,O002342,C00198,P0107,1,232.43,2026-06-22 07:16:40,completed,
L0003944,O002342,C00198,P0077,1,255.59,2026-06-22 07:16:40,completed,WELCOME15
L0003945,O002342,C00198,P0013,-1,63.73,2026-06-22 07:16:40,completed,WELCOME15
L0003946,O002342,C00198,P0141,1,259.98,2026-06-22 07:16:40,completed,FESTIVE20
L0003947,O002343,C00631,P0175,3,210.57,2026-02-09 08:38:57,completed,SAVE10
L0003948,O002343,C00631,P0110,1,27.62,2026-02-09 08:38:57,completed,SAVE10
L0003949,O002344,C00089,P0168,1,92.75,2026-02-22 09:17:03,returned,
L0003950,O002345,C00558,P0018,2,360.22,2026-01-04 12:37:47,completed,
L0003951,O002346,C00506,P0173,2,165.87,2026-05-26 07:40:39,returned,
L0003952,O002347,C00029,P0040,1,121.0,2026-01-13 06:06:32,completed,
L0003953,O002348,C00222,P0174,1,41.31,2026-01-07 07:52:52,completed,
L0003954,O002348,C00222,P0046,1,76.23,2026-01-07 07:52:52,completed,FESTIVE20
L0003955,O002349,C00251,P0047,1,126.91,2026-01-18 19:58:27,completed,
L0003956,O002349,C00251,P0063,1,187.56,2026-01-18 19:58:27,completed,FESTIVE20
L0003957,O002349,C00251,P0082,1,210.85,2026-01-18 19:58:27,completed,
L0003957,O002349,C00251,P0082,1,210.85,2026-01-18 19:58:27,completed,
L0003958,O002350,C00006,P0088,2,162.05,2026-06-04 20:37:40,CANCELLED,
L0003959,O002351,C00179,P0131,3,63.04,2026-03-28 09:33:15,completed,FESTIVE20
L0003960,O002351,C00179,P0019,1,244.98,2026-03-28 09:33:15,completed,FESTIVE20
L0003961,O002352,C00634,P0035,1,59.64,2026-01-04 14:40:03,cancelled,
L0003962,O002353,C00865,P0003,2,41.1,2026-03-02 01:39:15,cancelled,
L0003963,O002353,C00865,P0183,1,316.89,2026-03-02 01:39:15,cancelled,
L0003964,O002354,C00210,P0182,1,160.32,2026-02-04 12:42:43,COMPLETED,
L0003965,O002354,C00210,P0140,1,51.77,2026-02-04 12:42:43,COMPLETED,SAVE10
L0003966,O002354,C00210,P0116,1,23.68,2026-02-04 12:42:43,COMPLETED,SAVE10
L0003967,O002355,C00890,P0186,1,384.65,2026-01-06 02:14:07,completed,
L0003968,O002355,C00890,P0099,1,41.93,2026-01-06 02:14:07,completed,
L0003969,O002356,C00776,P0120,2,398.32,2026-01-13 14:32:07,completed,WELCOME15
L0003970,O002356,C00776,P0154,1,229.35,2026-01-13 14:32:07,completed,SAVE10
L0003971,O002356,C00776,P0049,1,328.59,2026-01-13 14:32:07,completed,
L0003972,O002356,C00776,P0111,1,266.81,2026-01-13 14:32:07,completed,
L0003973,O002357,C00042,P0054,1,41.81,2026-05-19 09:05:30,cancelled,
L0003974,O002357,C00042,P0173,1,165.87,2026-05-19 09:05:30,cancelled,
L0003975,O002357,C00042,P0134,1,116.14,2026-05-19 09:05:30,cancelled,
L0003976,O002357,C00042,P0088,1,162.05,2026-05-19 09:05:30,cancelled,SAVE10
L0003977,O002358,C00003,P0115,1,185.96,2026-05-09 16:20:10,returned,FESTIVE20
L0003978,O002358,C00003,P0112,1,291.53,2026-05-09 16:20:10,returned,FESTIVE20
L0003979,O002358,C00003,P0002,1,244.41,2026-05-09 16:20:10,returned,
L0003980,O002359,C00667,P0083,1,184.92,2026-04-13 08:42:18,completed,
L0003981,O002360,C00925,P0186,1,384.65,2026-02-15 05:29:41,returned,
L0003982,O002361,C00121,P0017,2,53.8,2026-06-18 07:08:00,completed,
L0003983,O002361,C00121,P0051,2,83.38,2026-06-18 07:08:00,completed,
L0003984,O002362,C00633,P0017,1,53.8,2026-05-02 11:01:11,COMPLETED,
L0003985,O002363,C00487,P0113,1,319.88,2026-01-24 02:29:03,cancelled,WELCOME15
L0003986,O002364,C00646,P0170,1,144.48,2026-06-03 05:57:50,completed,
L0003987,O002365,C00557,P0032,1,196.06,2026-06-03 07:34:42,returned,
L0003988,O002366,C00344,P0019,1,244.98,2026-06-14 15:50:44,completed,SAVE10
L0003989,O002367,C00579,P0116,1,23.68,2026-04-24 00:06:30,completed,SAVE10
L0003990,O002367,C00579,P0124,2,28.31,2026-04-24 00:06:30,completed,FESTIVE20
L0003991,O002368,C00042,P0059,1,138.44,2026-02-05 21:13:35,completed,
L0003992,O002368,C00042,P0169,1,60.52,2026-02-05 21:13:35,completed,
L0003993,O002368,C00042,P0016,1,30.29,2026-02-05 21:13:35,completed,SAVE10
L0003994,O002368,C00042,P0165,1,63.33,2026-02-05 21:13:35,completed,
L0003995,O002369,C00569,P0044,1,347.14,2026-04-26 07:23:45,returned,
L0003996,O002369,C00569,P0186,1,384.65,2026-04-26 07:23:45,returned,FESTIVE20
L0003997,O002369,C00569,P0161,1,340.84,2026-04-26 07:23:45,returned,
L0003998,O002369,C00569,P0157,1,310.93,2026-04-26 07:23:45,returned,WELCOME15
L0003999,O002370,C00201,P0035,1,59.64,2026-06-20 16:19:49,completed,
L0004000,O002371,C00239,P0020,1,163.67,2026-03-24 12:50:43,completed,WELCOME15
L0004001,O002372,C00415,P0061,2,211.03,2026-02-26 04:30:15,completed,
L0004002,O002372,C00415,P0162,1,183.7,2026-02-26 04:30:15,completed,
L0004003,O002372,C00415,P0050,1,96.53,2026-02-26 04:30:15,completed,
L0004004,O002373,C00708,P0088,1,162.05,2026-02-03 11:25:44,completed,WELCOME15
L0004005,O002373,C00708,P0044,2,347.14,2026-02-03 11:25:44,completed,WELCOME15
L0004006,O002374,C00223,P0184,1,233.55,2026-02-12 14:02:18,completed,
L0004007,O002375,C00893,P0068,1,361.45,2026-03-05 02:04:06,completed,SAVE10
L0004008,O002375,C00893,P0074,1,156.41,2026-03-05 02:04:06,completed,
L0004009,O002375,C00893,P0137,2,392.14,2026-03-05 02:04:06,completed,
L0004010,O002376,C00787,P0032,3,196.06,2026-03-13 07:32:07,COMPLETED,WELCOME15
L0004011,O002376,C00787,P0126,1,107.67,2026-03-13 07:32:07,COMPLETED,
L0004012,O002377,C00677,P0113,2,319.88,2026-04-10 05:37:38,returned,SAVE10
L0004013,O002378,C00930,P0031,1,356.97,2026-05-20 16:56:31,completed,
L0004014,O002378,C00930,P0081,2,163.83,2026-05-20 16:56:31,completed,
L0004015,O002379,C00967,P0176,2,152.07,2026-06-03 16:14:54,completed,
L0004016,O002379,C00967,P0120,2,398.32,2026-06-03 16:14:54,completed,
L0004017,O002380,C00758,P0077,3,255.59,2026-02-03 00:46:32,completed,
L0004018,O002381,C00548,P0163,1,51.58,2026-06-22 12:10:19,completed,
L0004019,O002381,C00548,P0004,1,89.69,2026-06-22 12:10:19,completed,WELCOME15
L0004020,O002381,C00548,P0007,1,27.92,2026-06-22 12:10:19,completed,WELCOME15
L0004021,O002381,C00548,P0115,3,185.96,2026-06-22 12:10:19,completed,
L0004022,O002382,C00151,P0109,1,21.14,2026-01-17 15:38:44,CANCELLED,
L0004023,O002383,C00359,P0049,1,328.59,2026-05-01 03:06:57,completed,
L0004023,O002383,C00359,P0049,1,328.59,2026-05-01 03:06:57,completed,
L0004024,O002384,C00261,P0131,3,63.04,2026-01-06 15:10:35,returned,
L0004025,O002384,C00261,P0045,1,26.03,2026-01-06 15:10:35,returned,WELCOME15
L0004026,O002385,C00271,P0159,1,319.64,2026-06-23 19:35:18,completed,WELCOME15
L0004027,O002385,C00271,P0163,2,51.58,2026-06-23 19:35:18,completed,FESTIVE20
L0004028,O002385,C00271,P0067,1,24.71,2026-06-23 19:35:18,completed,
L0004029,O002386,C00293,P0126,1,107.67,2026-01-09 08:08:16,COMPLETED,WELCOME15
L0004030,O002387,C00363,P0154,1,229.35,2026-05-12 05:33:45,completed,SAVE10
L0004031,O002387,C00363,P0179,1,117.15,2026-05-12 05:33:45,completed,FESTIVE20
L0004032,O002388,C00624,P0121,1,257.46,2026-05-06 18:14:01,completed,
L0004033,O002389,C00445,P0155,1,209.56,2026-01-16 09:46:40,COMPLETED,
L0004034,O002389,C00445,P0072,2,27.53,2026-01-16 09:46:40,COMPLETED,
L0004035,O002390,C00999,P0162,1,183.7,2026-02-11 13:47:01,completed,WELCOME15
L0004036,O002390,C00999,P0004,2,89.69,2026-02-11 13:47:01,completed,WELCOME15
L0004037,O002391,C00315,P0044,1,347.14,2026-06-15 12:01:58,completed,
L0004038,O002392,C00133,P0027,1,176.82,2026-04-06 21:08:24,completed,
L0004039,O002393,C00354,P0096,1,267.14,2026-05-10 01:32:22,returned,
L0004040,O002394,C00657,P0186,2,384.65,2026-02-16 14:48:46,returned,SAVE10
L0004041,O002394,C00657,P0083,1,184.92,2026-02-16 14:48:46,returned,
L0004042,O002394,C00657,P0065,1,140.72,2026-02-16 14:48:46,returned,SAVE10
L0004043,O002395,C00768,P0075,1,154.23,2026-02-11 02:10:10,completed,
L0004044,O002395,C00768,P0126,2,107.67,2026-02-11 02:10:10,completed,
L0004045,O002396,C00873,P0110,1,27.62,2026-04-19 20:58:11,returned,
L0004046,O002396,C00873,P0160,1,59.27,2026-04-19 20:58:11,returned,
L0004047,O002397,C00599,P0010,1,47.69,2026-05-20 01:09:03,completed,
L0004048,O002398,C00778,P0190,1,40.05,2026-01-11 18:45:05,completed,SAVE10
L0004049,O002399,C00712,P0097,2,294.38,2026-05-11 02:45:12,cancelled,SAVE10
L0004050,O002399,C00712,P0073,1,151.58,2026-05-11 02:45:12,cancelled,
L0004051,O002399,C00712,P0112,2,291.53,2026-05-11 02:45:12,cancelled,
L0004052,O002400,C00524,P0020,1,163.67,2026-03-05 00:25:50,completed,FESTIVE20
L0004053,O002400,C00524,P0049,1,328.59,2026-03-05 00:25:50,completed,
L0004054,O002400,C00524,P0090,-1,375.83,2026-03-05 00:25:50,completed,
L0004055,O002401,C00709,P0099,1,41.93,2026-05-02 09:06:45,RETURNED,
L0004056,O002402,C00849,P0023,1,383.08,2026-06-26 21:14:03,returned,
L0004057,O002403,C00669,P0023,1,383.08,2026-04-02 21:11:43,completed,
L0004058,O002403,C00669,P0176,3,152.07,2026-04-02 21:11:43,completed,
L0004059,O002403,C00669,P0107,1,232.43,2026-04-02 21:11:43,completed,WELCOME15
L0004060,O002404,C00469,P0080,1,117.36,2026-04-15 07:54:26,completed,
L0004061,O002405,C00907,P0179,1,117.15,2026-01-07 08:57:32,completed,SAVE10
L0004062,O002405,C00907,P0185,1,38.0,2026-01-07 08:57:32,completed,
L0004063,O002406,C00640,P0188,2,82.45,2026-02-19 10:23:13,completed,
L0004064,O002407,C00194,P0168,1,92.75,2026-06-03 06:23:43,cancelled,SAVE10
L0004065,O002408,C00030,P0109,1,21.14,2026-04-01 04:24:16,completed,FESTIVE20
L0004066,O002408,C00030,P0028,1,225.44,2026-04-01 04:24:16,completed,
L0004067,O002409,C00305,P0108,3,30.53,2026-03-27 16:30:27,completed,
L0004068,O002409,C00305,P0066,1,27.87,2026-03-27 16:30:27,completed,FESTIVE20
L0004069,O002409,C00305,P0149,1,195.12,2026-03-27 16:30:27,completed,
L0004070,O002410,C00289,P0171,1,326.12,2026-01-14 18:20:52,completed,
L0004071,O002411,C00794,P0140,1,51.77,2026-03-17 19:13:29,completed,
L0004072,O002412,C00785,P0155,1,209.56,2026-05-20 02:37:42,cancelled,
L0004073,O002412,C00785,P0186,1,384.65,2026-05-20 02:37:42,cancelled,
L0004074,O002412,C00785,P0180,1,187.3,2026-05-20 02:37:42,cancelled,SAVE10
L0004075,O002412,C00785,P0101,1,97.48,2026-05-20 02:37:42,cancelled,
L0004076,O002413,C00443,P0095,1,55.31,2026-03-25 10:09:15,RETURNED,
L0004077,O002414,C00900,P0003,2,41.1,2026-06-17 12:31:34,completed,FESTIVE20
L0004078,O002415,C00614,P0012,2,35.42,2026-06-12 01:07:57,cancelled,
L0004079,O002416,C00147,P0177,1,322.68,2026-06-11 01:47:08,returned,
L0004080,O002417,C00922,P0173,1,165.87,2026-06-02 20:31:15,completed,WELCOME15
L0004081,O002418,C00680,P0023,1,383.08,2026-03-01 23:31:37,returned,
L0004082,O002418,C00680,P0083,2,184.92,2026-03-01 23:31:37,returned,FESTIVE20
L0004083,O002419,C00664,P0195,1,49.1,2026-02-23 16:45:58,cancelled,WELCOME15
L0004084,O002419,C00664,P0129,1,208.4,2026-02-23 16:45:58,cancelled,
L0004085,O002419,C00664,P0175,1,210.57,2026-02-23 16:45:58,cancelled,WELCOME15
L0004086,O002420,C00521,P0107,1,232.43,2026-01-12 11:47:29,completed,
L0004087,O002421,C00425,P0100,1,93.91,2026-05-19 09:02:36,completed,
L0004088,O002421,C00425,P0095,1,55.31,2026-05-19 09:02:36,completed,WELCOME15
L0004089,O002422,C00929,P0067,3,24.71,2026-01-08 06:37:21,completed,
L0004090,O002423,C00383,P0182,1,160.32,2026-04-20 12:04:37,completed,FESTIVE20
L0004091,O002424,C00914,P0124,1,28.31,2026-03-18 22:56:24,returned,WELCOME15
L0004092,O002425,C00088,P0182,1,160.32,2026-05-14 07:03:22,completed,
L0004093,O002426,C00356,P0035,1,59.64,2026-05-24 02:27:16,completed,WELCOME15
L0004094,O002426,C00356,P0184,2,233.55,2026-05-24 02:27:16,completed,
L0004095,O002426,C00356,P0053,3,222.95,2026-05-24 02:27:16,completed,
L0004096,O002426,C00356,P0129,2,208.4,2026-05-24 02:27:16,completed,
L0004097,O002427,C00699,P0108,2,30.53,2026-06-01 16:23:42,completed,
L0004098,O002428,C00424,P0096,1,267.14,2026-02-12 13:30:13,cancelled,
L0004099,O002429,C00623,P0182,1,160.32,2026-05-10 02:00:51,completed,
L0004100,O002429,C00623,P0005,1,281.95,2026-05-10 02:00:51,completed,
L0004101,O002429,C00623,P0135,1,83.39,2026-05-10 02:00:51,completed,FESTIVE20
L0004102,O002430,C00712,P0088,2,162.05,2026-04-07 23:50:20,completed,
L0004103,O002431,C00528,P0173,2,165.87,2026-06-25 04:00:15,RETURNED,SAVE10
L0004104,O002431,C00528,P0106,3,139.53,2026-06-25 04:00:15,RETURNED,
L0004105,O002431,C00528,P0052,3,292.57,2026-06-25 04:00:15,RETURNED,
L0004106,O002432,C00097,P0054,1,41.81,2026-06-06 16:48:05,completed,WELCOME15
L0004107,O002432,C00097,P0059,1,138.44,2026-06-06 16:48:05,completed,
L0004108,O002433,C00520,P0003,1,41.1,2026-01-21 07:10:26,completed,FESTIVE20
L0004109,O002434,C00735,P0056,1,30.69,2026-02-22 21:38:17,completed,
L0004110,O002435,C00111,P0115,3,185.96,2026-06-07 04:45:16,cancelled,SAVE10
L0004111,O002435,C00111,P0026,1,106.77,2026-06-07 04:45:16,cancelled,SAVE10
L0004112,O002435,C00111,P0188,1,82.45,2026-06-07 04:45:16,cancelled,SAVE10
L0004113,O002436,C00466,P0085,1,306.87,2026-05-02 14:50:04,completed,
L0004114,O002436,C00466,P0155,1,209.56,2026-05-02 14:50:04,completed,SAVE10
L0004115,O002437,C00741,P0019,1,244.98,2026-05-17 07:32:32,completed,
L0004116,O002437,C00741,P0114,1,58.18,2026-05-17 07:32:32,completed,
L0004117,O002437,C00741,P0063,1,187.56,2026-05-17 07:32:32,completed,
L0004118,O002438,C00361,P0193,1,294.03,2026-04-14 11:08:32,completed,SAVE10
L0004119,O002438,C00361,P0182,3,160.32,2026-04-14 11:08:32,completed,
L0004120,O002439,C00980,P0172,2,290.28,2026-02-19 09:35:54,completed,
L0004121,O002440,C00328,P0139,1,40.11,2026-04-16 13:55:25,completed,WELCOME15
L0004122,O002441,C00349,P0024,1,119.83,2026-01-25 23:56:58,completed,SAVE10
L0004123,O002441,C00349,P0191,1,82.79,2026-01-25 23:56:58,completed,
L0004124,O002442,C00214,P0194,1,250.06,2026-05-23 20:47:50,completed,
L0004125,O002442,C00214,P0149,2,195.12,2026-05-23 20:47:50,completed,
L0004126,O002443,C00471,P0181,1,37.31,2026-01-14 12:06:35,completed,
L0004127,O002444,C00449,P0141,3,259.98,2026-02-01 21:08:01,completed,
L0004128,O002444,C00449,P0041,1,49.51,2026-02-01 21:08:01,completed,WELCOME15
L0004129,O002445,C00489,P0065,1,140.72,2026-04-08 14:10:01,completed,WELCOME15
L0004130,O002446,C00495,P0169,2,60.52,2026-01-15 20:06:37,cancelled,FESTIVE20
L0004131,O002447,C00860,P0116,1,23.68,2026-02-19 13:31:30,completed,
L0004132,O002448,C00258,P0141,1,259.98,2026-06-20 00:37:47,completed,FESTIVE20
L0004133,O002449,C00247,P0032,1,196.06,2026-06-22 01:48:22,returned,
L0004134,O002450,C00097,P0127,2,230.01,2026-02-19 05:27:53,completed,
L0004135,O002451,C00578,P0081,1,163.83,2026-03-17 01:19:00,completed,FESTIVE20
L0004136,O002452,C00014,P0009,1,105.65,2026-01-01 02:58:37,CANCELLED,SAVE10
L0004137,O002452,C00014,P0113,3,319.88,2026-01-01 02:58:37,CANCELLED,
L0004138,O002452,C00014,P0187,1,358.29,2026-01-01 02:58:37,CANCELLED,
L0004139,O002453,C00772,P0028,1,225.44,2026-05-08 18:40:02,returned,SAVE10
L0004140,O002454,C00388,P0076,1,196.15,2026-04-03 16:14:09,completed,
L0004141,O002455,C00727,P0011,1,64.02,2026-02-12 20:04:06,completed,SAVE10
L0004142,O002455,C00727,P0192,1,78.39,2026-02-12 20:04:06,completed,
L0004143,O002456,C00592,P0151,1,100.51,2026-03-03 05:20:36,completed,
L0004144,O002456,C00592,P0036,1,285.22,2026-03-03 05:20:36,completed,FESTIVE20
L0004145,O002457,C00480,P0135,1,83.39,2026-04-28 13:02:40,completed,SAVE10
L0004146,O002457,C00480,P0019,2,244.98,2026-04-28 13:02:40,completed,
L0004147,O002457,C00480,P0055,1,111.45,2026-04-28 13:02:40,completed,FESTIVE20
L0004148,O002458,C00547,P0131,1,63.04,2026-04-10 09:42:44,cancelled,
L0004149,O002459,C00775,P0047,1,126.91,2026-05-22 06:40:39,cancelled,WELCOME15
L0004150,O002459,C00775,P0043,2,70.65,2026-05-22 06:40:39,cancelled,FESTIVE20
L0004151,O002460,C00956,P0027,1,176.82,2026-03-18 02:35:20,completed,FESTIVE20
L0004152,O002460,C00956,P0015,1,51.65,2026-03-18 02:35:20,completed,FESTIVE20
L0004153,O002460,C00956,P0116,1,23.68,2026-03-18 02:35:20,completed,
L0004154,O002461,C00802,P0040,1,121.0,2026-06-18 17:38:08,completed,FESTIVE20
L0004155,O002462,C00449,P0054,1,41.81,2026-03-02 11:32:39,completed,WELCOME15
L0004156,O002462,C00449,P0136,1,19.25,2026-03-02 11:32:39,completed,
L0004157,O002462,C00449,P0153,1,24.62,2026-03-02 11:32:39,completed,
L0004158,O002463,C00350,P0067,1,24.71,2026-04-03 06:59:25,completed,
L0004159,O002464,C00317,P0077,1,255.59,2026-03-08 14:22:48,completed,
L0004160,O002464,C00317,P0083,1,184.92,2026-03-08 14:22:48,completed,WELCOME15
L0004161,O002465,C00971,P0027,2,176.82,2026-05-19 01:45:07,returned,SAVE10
L0004162,O002466,C00488,P0074,2,156.41,2026-02-26 07:34:55,COMPLETED,FESTIVE20
L0004163,O002467,C00665,P0052,1,292.57,2026-03-02 21:26:48,RETURNED,
L0004164,O002467,C00665,P0150,1,228.65,2026-03-02 21:26:48,RETURNED,WELCOME15
L0004165,O002468,C00062,P0077,2,255.59,2026-02-25 15:20:32,COMPLETED,SAVE10
L0004166,O002468,C00062,P0177,1,322.68,2026-02-25 15:20:32,COMPLETED,
L0004167,O002468,C00062,P0148,1,153.07,2026-02-25 15:20:32,COMPLETED,
L0004168,O002469,C00907,P0087,2,84.18,2026-03-05 08:49:20,COMPLETED,
L0004169,O002470,C00549,P0190,2,40.05,2026-05-01 20:12:51,completed,
L0004170,O002470,C00549,P0097,1,294.38,2026-05-01 20:12:51,completed,WELCOME15
L0004171,O002470,C00549,P0184,3,233.55,2026-05-01 20:12:51,completed,WELCOME15
L0004172,O002470,C00549,P0119,3,41.62,2026-05-01 20:12:51,completed,
L0004173,O002471,C00741,P0072,1,27.53,2026-02-07 20:30:01,completed,FESTIVE20
L0004174,O002472,C00712,P0040,1,121.0,2026-02-14 16:06:36,completed,
L0004175,O002472,C00712,P0183,3,316.89,2026-02-14 16:06:36,completed,
L0004176,O002473,C00772,P0188,1,82.45,2026-06-01 12:11:22,completed,SAVE10
L0004177,O002474,C00377,P0062,1,65.53,2026-03-03 17:39:10,completed,
L0004178,O002475,C00238,P0049,1,328.59,2026-03-13 07:01:12,completed,
L0004179,O002476,C00010,P0026,1,106.77,2026-03-15 18:52:48,returned,WELCOME15
L0004180,O002477,C00095,P0139,1,40.11,2026-02-05 23:50:23,completed,SAVE10
L0004181,O002478,C00984,P0138,1,393.73,2026-06-07 09:28:24,completed,
L0004182,O002479,C00872,P0102,1,59.72,2026-03-18 14:11:33,returned,
L0004183,O002479,C00872,P0020,1,163.67,2026-03-18 14:11:33,returned,
L0004184,O002480,C00568,P0039,1,337.77,2026-03-13 01:06:30,completed,
L0004185,O002480,C00568,P0054,2,41.81,2026-03-13 01:06:30,completed,WELCOME15
L0004186,O002480,C00568,P0013,1,63.73,2026-03-13 01:06:30,completed,
L0004187,O002480,C00568,P0171,1,326.12,2026-03-13 01:06:30,completed,
L0004188,O002481,C00444,P0016,2,30.29,2026-02-09 20:45:14,CANCELLED,
L0004189,O002481,C00444,P0061,2,211.03,2026-02-09 20:45:14,CANCELLED,WELCOME15
L0004190,O002481,C00444,P0193,3,294.03,2026-02-09 20:45:14,CANCELLED,
L0004191,O002481,C00444,P0082,1,210.85,2026-02-09 20:45:14,CANCELLED,
L0004192,O002482,C00547,P0091,1,107.19,2026-06-11 14:39:58,completed,
L0004193,O002482,C00547,P0131,1,63.04,2026-06-11 14:39:58,completed,WELCOME15
L0004194,O002482,C00547,P0098,2,148.36,2026-06-11 14:39:58,completed,WELCOME15
L0004195,O002483,C00758,P0152,1,154.47,2026-06-26 01:11:55,completed,
L0004196,O002484,C00628,P0185,1,38.0,2026-06-11 06:32:53,cancelled,
L0004197,O002484,C00628,P0072,1,27.53,2026-06-11 06:32:53,cancelled,
L0004198,O002484,C00628,P0161,1,340.84,2026-06-11 06:32:53,cancelled,
L0004199,O002485,C00482,P0175,1,210.57,2026-02-28 04:58:04,completed,
L0004200,O002485,C00482,P0147,1,158.96,2026-02-28 04:58:04,completed,
L0004201,O002485,C00482,P0004,1,89.69,2026-02-28 04:58:04,completed,
L0004202,O002486,C00016,P0169,1,60.52,2026-06-15 05:39:33,COMPLETED,SAVE10
